chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
10,left,S000028665,S000028665,YJL225W-A,YJL225W-A,YJL225W-A,YJL225W-A,0
10,left,S000028665,S000003760,YJL225W-A,YJL225C,YJL225W-A,YJL225C,0
10,left,S000028665,S000003759,YJL225W-A,YJL223C,YJL225W-A,PAU1,7465
10,left,S000028665,S000028664,YJL225W-A,YJL222W-B,YJL225W-A,YJL222W-B,8035
10,left,S000028665,S000028663,YJL225W-A,YJL222W-A,YJL225W-A,YJL222W-A,8141
10,left,S000028665,S000003758,YJL225W-A,YJL222W,YJL225W-A,VTH2,10164
10,left,S000028665,S000003756,YJL225W-A,YJL220W,YJL225W-A,YJL220W,16932
10,left,S000028665,S000003757,YJL225W-A,YJL221C,YJL225W-A,IMA4,15456
10,left,S000028665,S000003755,YJL225W-A,YJL219W,YJL225W-A,HXT9,18186
10,left,S000028665,S000003754,YJL225W-A,YJL218W,YJL225W-A,YJL218W,20662
10,left,S000028665,S000003753,YJL225W-A,YJL217W,YJL225W-A,REE1,21822
10,left,S000028665,S000003752,YJL225W-A,YJL216C,YJL225W-A,IMA5,23030
10,left,S000028665,S000003751,YJL225W-A,YJL215C,YJL225W-A,YJL215C,25101
10,left,S000028665,S000003750,YJL225W-A,YJL214W,YJL225W-A,HXT8,25576
10,left,S000028665,S000003749,YJL225W-A,YJL213W,YJL225W-A,YJL213W,30852
10,left,S000028665,S000003748,YJL225W-A,YJL212C,YJL225W-A,OPT1,32539
10,left,S000028665,S000003746,YJL225W-A,YJL210W,YJL225W-A,PEX2,35608
10,left,S000028665,S000003747,YJL225W-A,YJL211C,YJL225W-A,YJL211C,35446
10,left,S000028665,S000003745,YJL225W-A,YJL209W,YJL225W-A,CBP1,36694
10,left,S000028665,S000003744,YJL225W-A,YJL208C,YJL225W-A,NUC1,38883
10,left,S000028665,S000003743,YJL225W-A,YJL207C,YJL225W-A,LAA1,40078
10,left,S000028665,S000003741,YJL225W-A,YJL206C,YJL225W-A,YJL206C,46348
10,left,S000028665,S000003742,YJL225W-A,YJL205C,YJL225W-A,NCE101,48828
10,left,S000028665,S000003740,YJL225W-A,YJL204C,YJL225W-A,RCY1,49318
10,left,S000028665,S000003739,YJL225W-A,YJL203W,YJL225W-A,PRP21,52030
10,left,S000028665,S000003738,YJL225W-A,YJL202C,YJL225W-A,YJL202C,52632
10,left,S000028665,S000003737,YJL225W-A,YJL201W,YJL225W-A,ECM25,53068
10,left,S000028665,S000003736,YJL225W-A,YJL200C,YJL225W-A,ACO2,55133
10,left,S000028665,S000003735,YJL225W-A,YJL199C,YJL225W-A,MBB1,58545
10,left,S000028665,S000003734,YJL225W-A,YJL198W,YJL225W-A,PHO90,59533
10,left,S000028665,S000003733,YJL225W-A,YJL197W,YJL225W-A,UBP12,62494
10,left,S000028665,S000028839,YJL225W-A,YJL197C-A,YJL225W-A,YJL197C-A,64494
10,left,S000028665,S000003732,YJL225W-A,YJL196C,YJL225W-A,ELO1,66539
10,left,S000028665,S000003730,YJL225W-A,YJL194W,YJL225W-A,CDC6,68027
10,left,S000028665,S000003731,YJL225W-A,YJL195C,YJL225W-A,YJL195C,67930
10,left,S000028665,S000003729,YJL225W-A,YJL193W,YJL225W-A,YJL193W,70055
10,left,S000028665,S000003728,YJL225W-A,YJL192C,YJL225W-A,SOP4,71399
10,left,S000028665,S000003727,YJL225W-A,YJL191W,YJL225W-A,RPS14B,72476
10,left,S000028665,S000003726,YJL225W-A,YJL190C,YJL225W-A,RPS22A,73599
10,left,S000028665,S000003725,YJL225W-A,YJL189W,YJL225W-A,RPL39,74622
10,left,S000028665,S000003724,YJL225W-A,YJL188C,YJL225W-A,BUD19,74891
10,left,S000028665,S000003723,YJL225W-A,YJL187C,YJL225W-A,SWE1,75492
10,left,S000028665,S000003722,YJL225W-A,YJL186W,YJL225W-A,MNN5,78844
10,left,S000028665,S000003721,YJL225W-A,YJL185C,YJL225W-A,ATG36,80784
10,left,S000028665,S000003720,YJL225W-A,YJL184W,YJL225W-A,GON7,82137
10,left,S000028665,S000003719,YJL225W-A,YJL183W,YJL225W-A,MNN11,82757
10,left,S000028665,S000003717,YJL225W-A,YJL181W,YJL225W-A,YJL181W,84349
10,left,S000028665,S000003718,YJL225W-A,YJL182C,YJL225W-A,YJL182C,84124
10,left,S000028665,S000003716,YJL225W-A,YJL180C,YJL225W-A,ATP12,86272
10,left,S000028665,S000003715,YJL225W-A,YJL179W,YJL225W-A,PFD1,87476
10,left,S000028665,S000003714,YJL225W-A,YJL178C,YJL225W-A,ATG27,87971
10,left,S000028665,S000003713,YJL225W-A,YJL177W,YJL225W-A,RPL17B,89475
10,left,S000028665,S000003711,YJL225W-A,YJL175W,YJL225W-A,YJL175W,92738
10,left,S000028665,S000003712,YJL225W-A,YJL176C,YJL225W-A,SWI3,90742
10,left,S000028665,S000003710,YJL225W-A,YJL174W,YJL225W-A,KRE9,93781
10,left,S000028665,S000003709,YJL225W-A,YJL173C,YJL225W-A,RFA3,94850
10,left,S000028665,S000003708,YJL225W-A,YJL172W,YJL225W-A,CPS1,96426
10,left,S000028665,S000003707,YJL225W-A,YJL171C,YJL225W-A,TOH1,98393
10,left,S000028665,S000003706,YJL225W-A,YJL170C,YJL225W-A,ASG7,99839
10,left,S000028665,S000003705,YJL225W-A,YJL169W,YJL225W-A,YJL169W,100788
10,left,S000028665,S000003704,YJL225W-A,YJL168C,YJL225W-A,SET2,100916
10,left,S000028665,S000003703,YJL225W-A,YJL167W,YJL225W-A,ERG20,103703
10,left,S000028665,S000003702,YJL225W-A,YJL166W,YJL225W-A,QCR8,105123
10,left,S000028665,S000003701,YJL225W-A,YJL165C,YJL225W-A,HAL5,105583
10,left,S000028665,S000003700,YJL225W-A,YJL164C,YJL225W-A,TPK1,108655
10,left,S000028665,S000003699,YJL225W-A,YJL163C,YJL225W-A,YJL163C,110355
10,left,S000028665,S000003698,YJL225W-A,YJL162C,YJL225W-A,JJJ2,112567
10,left,S000028665,S000003697,YJL225W-A,YJL161W,YJL225W-A,FMP33,115934
10,left,S000028665,S000003696,YJL225W-A,YJL160C,YJL225W-A,PIR5,116651
10,left,S000028665,S000003695,YJL225W-A,YJL159W,YJL225W-A,HSP150,119138
10,left,S000028665,S000003694,YJL225W-A,YJL158C,YJL225W-A,CIS3,120954
10,left,S000028665,S000003693,YJL225W-A,YJL157C,YJL225W-A,FAR1,122525
10,left,S000028665,S000007613,YJL225W-A,YJL156W-A,YJL225W-A,YJL156W-A,125293
10,left,S000028665,S000003692,YJL225W-A,YJL156C,YJL225W-A,SSY5,125542
10,left,S000028665,S000003691,YJL225W-A,YJL155C,YJL225W-A,FBP26,127974
10,left,S000028665,S000003690,YJL225W-A,YJL154C,YJL225W-A,VPS35,129790
10,left,S000028665,S000003689,YJL225W-A,YJL153C,YJL225W-A,INO1,133021
10,left,S000028665,S000003688,YJL225W-A,YJL152W,YJL225W-A,YJL152W,134863
10,left,S000028665,S000003687,YJL225W-A,YJL151C,YJL225W-A,SNA3,135061
10,left,S000028665,S000003686,YJL225W-A,YJL150W,YJL225W-A,YJL150W,135812
10,left,S000028665,S000003685,YJL225W-A,YJL149W,YJL225W-A,DAS1,136068
10,left,S000028665,S000003684,YJL225W-A,YJL148W,YJL225W-A,RPA34,139126
10,left,S000028665,S000003683,YJL225W-A,YJL147C,YJL225W-A,MRX5,140108
10,left,S000028665,S000003682,YJL225W-A,YJL146W,YJL225W-A,IDS2,141981
10,left,S000028665,S000003681,YJL225W-A,YJL145W,YJL225W-A,SFH5,143849
10,left,S000028665,S000003680,YJL225W-A,YJL144W,YJL225W-A,YJL144W,145048
10,left,S000028665,S000003679,YJL225W-A,YJL143W,YJL225W-A,TIM17,145790
10,left,S000028665,S000003678,YJL225W-A,YJL142C,YJL225W-A,IRC9,146508
10,left,S000028665,S000003677,YJL225W-A,YJL141C,YJL225W-A,YAK1,146656
10,left,S000028665,S000003676,YJL225W-A,YJL140W,YJL225W-A,RPB4,149650
10,left,S000028665,S000003675,YJL225W-A,YJL139C,YJL225W-A,YUR1,150402
10,left,S000028665,S000003674,YJL225W-A,YJL138C,YJL225W-A,TIF2,152193
10,left,S000028665,S000003673,YJL225W-A,YJL137C,YJL225W-A,GLG2,153674
10,left,S000028665,S000028806,YJL225W-A,YJL136W-A,YJL225W-A,YJL136W-A,154858
10,left,S000028665,S000003672,YJL225W-A,YJL136C,YJL225W-A,RPS21B,155239
10,left,S000028665,S000003671,YJL225W-A,YJL135W,YJL225W-A,YJL135W,156566
10,left,S000028665,S000003670,YJL225W-A,YJL134W,YJL225W-A,LCB3,156877
10,left,S000028665,S000028805,YJL225W-A,YJL133C-A,YJL225W-A,YJL133C-A,158312
10,left,S000028665,S000003669,YJL225W-A,YJL133W,YJL225W-A,MRS3,159308
10,left,S000028665,S000003668,YJL225W-A,YJL132W,YJL225W-A,YJL132W,160603
10,left,S000028665,S000003667,YJL225W-A,YJL131C,YJL225W-A,AIM23,162967
10,left,S000028665,S000003666,YJL225W-A,YJL130C,YJL225W-A,URA2,164412
10,left,S000028665,S000003665,YJL225W-A,YJL129C,YJL225W-A,TRK1,172288
10,left,S000028665,S000003664,YJL225W-A,YJL128C,YJL225W-A,PBS2,176786
10,left,S000028665,S000007612,YJL225W-A,YJL127W-A,YJL225W-A,YJL127W-A,178883
10,left,S000028665,S000028522,YJL225W-A,YJL127C-B,YJL225W-A,YJL127C-B,180240
10,left,S000028665,S000003663,YJL225W-A,YJL127C,YJL225W-A,SPT10,180987
10,left,S000028665,S000003662,YJL225W-A,YJL126W,YJL225W-A,NIT2,183190
10,left,S000028665,S000003661,YJL225W-A,YJL125C,YJL225W-A,GCD14,184217
10,left,S000028665,S000003660,YJL225W-A,YJL124C,YJL225W-A,LSM1,185815
10,left,S000028665,S000003659,YJL225W-A,YJL123C,YJL225W-A,MTC1,186693
10,left,S000028665,S000003658,YJL225W-A,YJL122W,YJL225W-A,ALB1,188405
10,left,S000028665,S000003656,YJL225W-A,YJL120W,YJL225W-A,YJL120W,189711
10,left,S000028665,S000003657,YJL225W-A,YJL121C,YJL225W-A,RPE1,189063
10,left,S000028665,S000003654,YJL225W-A,YJL118W,YJL225W-A,YJL118W,190328
10,left,S000028665,S000003655,YJL225W-A,YJL119C,YJL225W-A,YJL119C,190261
10,left,S000028665,S000003653,YJL225W-A,YJL117W,YJL225W-A,PHO86,191220
10,left,S000028665,S000003652,YJL225W-A,YJL116C,YJL225W-A,NCA3,192549
10,left,S000028665,S000003651,YJL225W-A,YJL115W,YJL225W-A,ASF1,194976
10,left,S000028665,S000003648,YJL225W-A,YJL112W,YJL225W-A,MDV1,203994
