chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
12,left,S000028673,S000028673,YLL067W-A,YLL067W-A,YLL067W-A,YLL067W-A,0
12,left,S000028673,S000003990,YLL067W-A,YLL067C,YLL067W-A,YLL067C,0
12,left,S000028673,S000028672,YLL067W-A,YLL066W-B,YLL067W-A,YLL066W-B,4280
12,left,S000028673,S000028671,YLL067W-A,YLL066W-A,YLL067W-A,YLL066W-A,5161
12,left,S000028673,S000003989,YLL067W-A,YLL066C,YLL067W-A,YLL066C,4795
12,left,S000028673,S000003988,YLL067W-A,YLL065W,YLL067W-A,YLL065W,10401
12,left,S000028673,S000003987,YLL067W-A,YLL064C,YLL067W-A,PAU18,11758
12,left,S000028673,S000003986,YLL067W-A,YLL063C,YLL067W-A,AYT1,13323
12,left,S000028673,S000003985,YLL067W-A,YLL062C,YLL067W-A,MHT1,15314
12,left,S000028673,S000003984,YLL067W-A,YLL061W,YLL067W-A,MMP1,16631
12,left,S000028673,S000003983,YLL067W-A,YLL060C,YLL067W-A,GTT2,19813
12,left,S000028673,S000003982,YLL067W-A,YLL059C,YLL067W-A,YLL059C,21149
12,left,S000028673,S000003981,YLL067W-A,YLL058W,YLL067W-A,YLL058W,22244
12,left,S000028673,S000003980,YLL067W-A,YLL057C,YLL067W-A,JLP1,24431
12,left,S000028673,S000003979,YLL067W-A,YLL056C,YLL067W-A,YLL056C,26084
12,left,S000028673,S000003978,YLL067W-A,YLL055W,YLL067W-A,YCT1,28784
12,left,S000028673,S000003977,YLL067W-A,YLL054C,YLL067W-A,YLL054C,31348
12,left,S000028673,S000003976,YLL067W-A,YLL053C,YLL067W-A,YLL053C,34178
12,left,S000028673,S000003975,YLL067W-A,YLL052C,YLL067W-A,AQY2,34587
12,left,S000028673,S000003974,YLL067W-A,YLL051C,YLL067W-A,FRE6,36008
12,left,S000028673,S000003973,YLL067W-A,YLL050C,YLL067W-A,COF1,38479
