strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATa-cispt-96-hb,rec2458,1,A,1,TRUE,his3
MATa-cispt-96-hb,rec2731,1,A,2,FALSE,yps1
MATa-cispt-96-hb,rec733,1,A,3,FALSE,yim1
MATa-cispt-96-hb,rec2458,1,A,4,TRUE,his3
MATa-cispt-96-hb,rec738,1,A,5,FALSE,tpp1
MATa-cispt-96-hb,rec509,1,A,6,FALSE,pif1
MATa-cispt-96-hb,rec2458,1,A,7,TRUE,his3
MATa-cispt-96-hb,rec750,1,A,8,FALSE,mlh1
MATa-cispt-96-hb,rec381,1,A,9,FALSE,saw1
MATa-cispt-96-hb,rec2458,1,A,10,TRUE,his3
MATa-cispt-96-hb,rec540,1,A,11,FALSE,rad52
MATa-cispt-96-hb,rec2458,1,A,12,TRUE,his3
MATa-cispt-96-hb,rec775,1,B,1,FALSE,sgs1 - replace strain
MATa-cispt-96-hb,rec2458,1,B,2,TRUE,his3
MATa-cispt-96-hb,rec563,1,B,3,FALSE,rad33
MATa-cispt-96-hb,rec785,1,B,4,FALSE,cln1
MATa-cispt-96-hb,rec2458,1,B,5,TRUE,his3
MATa-cispt-96-hb,rec787,1,B,6,FALSE,rad14
MATa-cispt-96-hb,rec407,1,B,7,FALSE,nup60
MATa-cispt-96-hb,rec2458,1,B,8,TRUE,his3
MATa-cispt-96-hb,rec788,1,B,9,FALSE,erg2
MATa-cispt-96-hb,rec2690,1,B,10,FALSE,sic1
MATa-cispt-96-hb,rec2458,1,B,11,TRUE,his3
MATa-cispt-96-hb,rec2458,1,B,12,TRUE,his3
MATa-cispt-96-hb,rec1490,1,C,1,FALSE,rtt109
MATa-cispt-96-hb,rec810,1,C,2,FALSE,mre11 - empty position - replace
MATa-cispt-96-hb,rec2696,1,C,3,FALSE,arp6
MATa-cispt-96-hb,rec1586,1,C,4,FALSE,snf2
MATa-cispt-96-hb,rec1171,1,C,5,FALSE,tof1
MATa-cispt-96-hb,rec2458,1,C,6,TRUE,his3
MATa-cispt-96-hb,rec1609,1,C,7,FALSE,rpl20b
MATa-cispt-96-hb,rec870,1,C,8,FALSE,yku70
MATa-cispt-96-hb,rec2458,1,C,9,TRUE,his3
MATa-cispt-96-hb,rec1790,1,C,10,FALSE,rts1
MATa-cispt-96-hb,rec1643,1,C,11,FALSE,rev1
MATa-cispt-96-hb,rec2458,1,C,12,TRUE,his3
MATa-cispt-96-hb,rec2458,1,D,1,TRUE,his3
MATa-cispt-96-hb,rec1772,1,D,2,FALSE,ira2
MATa-cispt-96-hb,rec1809,1,D,3,FALSE,exo1
MATa-cispt-96-hb,rec2458,1,D,4,TRUE,his3
MATa-cispt-96-hb,rec1814,1,D,5,FALSE,hir2
MATa-cispt-96-hb,rec1665,1,D,6,FALSE,rad17
MATa-cispt-96-hb,rec2458,1,D,7,TRUE,his3
MATa-cispt-96-hb,rec1692,1,D,8,FALSE,pho80
MATa-cispt-96-hb,rec1695,1,D,9,FALSE,sin3
MATa-cispt-96-hb,rec2458,1,D,10,TRUE,his3
MATa-cispt-96-hb,rec1837,1,D,11,FALSE,cka2
MATa-cispt-96-hb,rec2458,1,D,12,TRUE,his3
MATa-cispt-96-hb,rec1697,1,E,1,FALSE,top1
MATa-cispt-96-hb,rec2458,1,E,2,TRUE,his3
MATa-cispt-96-hb,rec1856,1,E,3,FALSE,dia2
MATa-cispt-96-hb,rec4222,1,E,4,FALSE,mus81
MATa-cispt-96-hb,rec2458,1,E,5,TRUE,his3
MATa-cispt-96-hb,rec4010,1,E,6,FALSE,pph3
MATa-cispt-96-hb,rec4011,1,E,7,FALSE,rad55
MATa-cispt-96-hb,rec2458,1,E,8,TRUE,his3
MATa-cispt-96-hb,rec4013,1,E,9,FALSE,shu2
MATa-cispt-96-hb,rec4015,1,E,10,FALSE,vps41
MATa-cispt-96-hb,rec2458,1,E,11,TRUE,his3
MATa-cispt-96-hb,rec2458,1,E,12,TRUE,his3
MATa-cispt-96-hb,rec4027,1,F,1,FALSE,ubc13
MATa-cispt-96-hb,rec4032,1,F,2,FALSE,msh6
MATa-cispt-96-hb,rec2458,1,F,3,TRUE,his3
MATa-cispt-96-hb,rec4250,1,F,4,FALSE,erd1
MATa-cispt-96-hb,rec4255,1,F,5,FALSE,rad30
MATa-cispt-96-hb,rec2458,1,F,6,TRUE,his3
MATa-cispt-96-hb,rec3340,1,F,7,FALSE,bem1
MATa-cispt-96-hb,rec4055,1,F,8,FALSE,dpb4
MATa-cispt-96-hb,rec2458,1,F,9,TRUE,his3
MATa-cispt-96-hb,rec3355,1,F,10,FALSE,hpc2
MATa-cispt-96-hb,rec2085,1,F,11,FALSE,rev3
MATa-cispt-96-hb,rec2458,1,F,12,TRUE,his3
MATa-cispt-96-hb,rec2458,1,G,1,TRUE,his3
MATa-cispt-96-hb,rec3363,1,G,2,FALSE,tdp1
MATa-cispt-96-hb,rec2088,1,G,3,FALSE,mlh3
MATa-cispt-96-hb,rec2458,1,G,4,TRUE,his3
MATa-cispt-96-hb,rec3368,1,G,5,FALSE,slx1
MATa-cispt-96-hb,rec4080,1,G,6,FALSE,"swi5 - replace strain - Transcription factor -- growth on -met, growth on -lys, mates poorly"
MATa-cispt-96-hb,rec2458,1,G,7,TRUE,his3
MATa-cispt-96-hb,rec278,1,G,8,FALSE,rad23
MATa-cispt-96-hb,rec3384,1,G,9,FALSE,gpx2
MATa-cispt-96-hb,rec2458,1,G,10,TRUE,his3
MATa-cispt-96-hb,rec4200,1,G,11,FALSE,esc2 - empty position - replace
MATa-cispt-96-hb,rec2458,1,G,12,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,1,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,2,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,3,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,4,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,5,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,6,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,7,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,8,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,9,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,10,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,11,TRUE,his3
MATa-cispt-96-hb,rec2458,1,H,12,TRUE,his3
MATa-cispt-96-hb,rec2458,2,A,1,TRUE,his3
MATa-cispt-96-hb,rec4205,2,A,2,FALSE,xrs2 - very little in stock
MATa-cispt-96-hb,rec2458,2,A,3,TRUE,his3
MATa-cispt-96-hb,rec4208,2,A,4,FALSE,vps74
MATa-cispt-96-hb,rec994,2,A,5,FALSE,rrm3
MATa-cispt-96-hb,rec2458,2,A,6,TRUE,his3
MATa-cispt-96-hb,rec3416,2,A,7,FALSE,stp22
MATa-cispt-96-hb,rec3423,2,A,8,FALSE,dcc1
MATa-cispt-96-hb,rec2458,2,A,9,TRUE,his3
MATa-cispt-96-hb,rec1905,2,A,10,FALSE,nmd2
MATa-cispt-96-hb,rec174,2,A,11,FALSE,yen1
MATa-cispt-96-hb,rec2458,2,A,12,TRUE,his3
MATa-cispt-96-hb,rec2458,2,B,1,TRUE,his3
MATa-cispt-96-hb,rec3468,2,B,2,FALSE,mrc1
MATa-cispt-96-hb,rec1962,2,B,3,FALSE,wss1
MATa-cispt-96-hb,rec2458,2,B,4,TRUE,his3
MATa-cispt-96-hb,rec2848,2,B,5,FALSE,rtt107
MATa-cispt-96-hb,rec4085,2,B,6,FALSE,dcn1
MATa-cispt-96-hb,rec2458,2,B,7,TRUE,his3
MATa-cispt-96-hb,rec957,2,B,8,FALSE,shu1
MATa-cispt-96-hb,rec4092,2,B,9,FALSE,slx4
MATa-cispt-96-hb,rec2458,2,B,10,TRUE,his3
MATa-cispt-96-hb,rec2877,2,B,11,FALSE,gnd1
MATa-cispt-96-hb,rec993,2,B,12,FALSE,slt2
MATa-cispt-96-hb,rec2458,2,C,1,TRUE,his3
MATa-cispt-96-hb,rec2458,2,C,2,TRUE,his3
MATa-cispt-96-hb,rec2397,2,C,3,FALSE,arp8
MATa-cispt-96-hb,rec2400,2,C,4,FALSE,elg1
MATa-cispt-96-hb,rec2458,2,C,5,TRUE,his3
MATa-cispt-96-hb,rec4111,2,C,6,FALSE,rnh203
MATa-cispt-96-hb,rec4925,2,C,7,FALSE,psy1
MATa-cispt-96-hb,rec2458,2,C,8,TRUE,his3
MATa-cispt-96-hb,rec4951,2,C,9,FALSE,hsl1
MATa-cispt-96-hb,rec4963,2,C,10,FALSE,rad27
MATa-cispt-96-hb,rec2458,2,C,11,TRUE,his3
MATa-cispt-96-hb,rec4964,2,C,12,FALSE,apn1
MATa-cispt-96-hb,rec2458,2,D,1,TRUE,his3
MATa-cispt-96-hb,rec4969,2,D,2,FALSE,vph2 - very little in stock
MATa-cispt-96-hb,rec2458,2,D,3,TRUE,his3
MATa-cispt-96-hb,rec4976,2,D,4,FALSE,ypk1
MATa-cispt-96-hb,rec2487,2,D,5,FALSE,mkk1
MATa-cispt-96-hb,rec2458,2,D,6,TRUE,his3
MATa-cispt-96-hb,rec2362,2,D,7,FALSE,vam3
MATa-cispt-96-hb,rec4866,2,D,8,FALSE,hcs1
MATa-cispt-96-hb,rec2458,2,D,9,TRUE,his3
MATa-cispt-96-hb,rec2514,2,D,10,FALSE,hnt3
MATa-cispt-96-hb,rec4903,2,D,11,FALSE,def1
MATa-cispt-96-hb,rec2458,2,D,12,TRUE,his3
MATa-cispt-96-hb,rec2458,2,E,1,TRUE,his3
MATa-cispt-96-hb,rec5229,2,E,2,FALSE,mms22 - listed as wrong on Laura’s markup - ask
MATa-cispt-96-hb,rec1221,2,E,3,FALSE,rcy1
MATa-cispt-96-hb,rec2458,2,E,4,TRUE,his3
MATa-cispt-96-hb,rec5285,2,E,5,FALSE,psy3
MATa-cispt-96-hb,rec1246,2,E,6,FALSE,pfd1
MATa-cispt-96-hb,rec2458,2,E,7,TRUE,his3
MATa-cispt-96-hb,rec4611,2,E,8,FALSE,rtf1
MATa-cispt-96-hb,rec5321,2,E,9,FALSE,ina1
MATa-cispt-96-hb,rec1260,2,E,10,FALSE,hal5
MATa-cispt-96-hb,rec3554,2,E,11,FALSE,ref2 - very little in stock
MATa-cispt-96-hb,rec5143,2,E,12,FALSE,top3
MATa-cispt-96-hb,rec2458,2,F,1,TRUE,his3
MATa-cispt-96-hb,rec2458,2,F,2,TRUE,his3
MATa-cispt-96-hb,rec3566,2,F,3,FALSE,ume6
MATa-cispt-96-hb,rec3576,2,F,4,FALSE,rad9
MATa-cispt-96-hb,rec2458,2,F,5,TRUE,his3
MATa-cispt-96-hb,rec5177,2,F,6,FALSE,sec22
MATa-cispt-96-hb,rec7396,2,F,7,FALSE,ddc1
MATa-cispt-96-hb,rec2458,2,F,8,TRUE,his3
MATa-cispt-96-hb,rec3033,2,F,9,FALSE,sla1
MATa-cispt-96-hb,rec5579,2,F,10,FALSE,mms1
MATa-cispt-96-hb,rec2458,2,F,11,TRUE,his3
MATa-cispt-96-hb,rec4425,2,F,12,FALSE,rad6 - slow
MATa-cispt-96-hb,rec2458,2,G,1,TRUE,his3
MATa-cispt-96-hb,rec2786,2,G,2,FALSE,ssn3
MATa-cispt-96-hb,rec2458,2,G,3,TRUE,his3
MATa-cispt-96-hb,rec4438,2,G,4,FALSE,aft1
MATa-cispt-96-hb,rec3072,2,G,5,FALSE,psy4
